,Text,Sentiment
3101,TXN watch list back line volume 45 % full day average,1
3102,GEVO Gevo : An ndervalued Spec Play With arge Short Interest And Trading Below Cash Value,1
3103,"user : Somebody explain , AAP user board ? Best snake oil salesman world go 2M-500M 10 yr",1
3104,user : CAPES Bloomberg say permanent holder AAP - What I miss ? buy 10 return 100 % div yr/yr,1
3105,user Bi-furcated market rule day . . .my friend MS WMT TGT DT PP,-1
3106,AAP AWAYS ignore Wall Street wanted. Nobody complain stock go .,1
3107,MPC Marathon Petroleum Option trader bet 2.4 million 21 % move July 8 million dollar payday,1
3108,AAP sure like 444,1
3109,AAP seem pressure fill gap 430-431 area,-1
3110,user : TJX stop loss 44.34 beating 44.59,1
3111,ove price action far consider tension volatility ... GOOG NKD strutting ( long ),1
3112,AEG 30 min O 1 overlay 20 ema cruising high,1
3113,I want sell NKD chat instead reverse jinxing ... feel like 200,1
3114,HBAN Huntington Bank stop loss 6.96 ater beat 7.03,1
3115,VZ even flinch ... . new utility choice ! ! ! ! !,1
3116,"While world wait Apple remake television industry , Netflix beat punch. AAP NFX",1
3117,user : AAP finish green I predict ... . I agree,1
3118,SPW 60 min,1
3119,CEE - user overbought 60,1
3120,user : GOOG AAP really show ... They look like male peacock here. AAP 10X volume 2X market cap,1
3121,CEE 30 min O update - nice trigger early 11:15AM,1
3122,user : AAP Did I miss something ? Is actual reason movement ? downdraft,1
3123,"Waiting big rotation , profit taker get Vapour~ware back AAP 's DIV , high EPS low P/E",1
3124,QCO pick long term position,1
3125,user.. buy dip ! -35 % dip enough ? AAP,1
3126,"AAP Get ready , I see big move come 440 Triple Bottom Here !",1
3127,FS - nice trading peeps. Take trail some. Hammer fully form .,1
3128,AAP Gonzo !,1
3129,"AAP market hat ow P/E , High EPS , NO Debt HGE profits.. something wrong IMHO",1
3130,ANA Bought 8 mar call top long position,1
3131,JET sell +9.22 % ; take profit,1
3132,user : user BAC u buy ? Yep Full position Now !,1
3133,"Pretty soon , 'll take one share purchase offer BK.A , PCN , APP move market 2 % . # NoMoreVolume",1
3134,Wow INVN take beat today ...,-1
3135,chear AAP holics allot bull get butcher GOOG,1
3136,"GPN need interest rate rise hope making money. Earning float business model , folk .",-1
3137,Soon GPN need start offer Groupons stock .,-1
3138,user : AAP Earnings hope - flush out. GS conference hope - flush out. Annual meeting hope - flush out.= time buy IMHO,1
3139,JCP Our CEO tinker new idea home bring customer in. Be patient till wipe .,-1
3140,"user : SHD operate retail store. JCP . Big difference Sears even bad , need retail store even",-1
3141,"AAP interest ppl blame c/o heggies Dark_pools stock price , public little anybody",1
3142,"G full year 2012 rev +50 % , EPS +72 % v 2011 .",1
3143,IF DDD XONE SSYS PB 3D print next big thing someone tell ?,1
3144,Great article AAP 10:1 Split I pitch year !,1
3145,owered price target GPN -1,-1
3146,AAP # 4 use S. Korea mean DEATH. 444 kinda like 666 korean,-1
3147,Split adjust ... Kansas City ailroad 25 cent 1984 10 2009. Today all-time high 104. Short AAP GOOG hmmm !,1
3148,TIF look good.Still need break 67. 74 next resistance level .,1
3149,position great today except AAP : o/,-1
3150,NYSE A/D remain strong NYX NYA NYC SPX DJIA,1
3151,"Quietly grind high , ton product JAH # JADEN Corp come # WOW !",1
3152,look FCX hold support 30,1
3153,FOM A break neckline would give measure move target nearly 5.85 .,1
3154,CZO nice move look SQQQ TQQQ SPX SPXS SPX SDOW PO straddle option swing trade OI price GAS,1
3155,"JCP J. C. Penney tgt 22 25 Citigroup , tgt 15 18 JPMorgan follow earnings - Short JCP",-1
3156,"user : Anyone like V ? ooks bullish , needs little volume lift .",1
3157,SWHC G like SWHC PM volume still low nice 9.59,1
3158,DDD 3 % premarket ... I wonder buy share 37.50 ... .,1
3159,AM watch list gap open volume 4 % average full day,1
3160,"NFX 186 , look move 190",1
3161,AMZN alert update : It go hard u play now. I would consider add get .,-1
3162,WEN Nice eady sprint new high CA,1
3163,The SPW 've come love return : significantly FS since cover last summer,1
3164,"Nice see NKD give bears/shorts day sun , -0.1 %",1
3165,ssys fundamental matter ... head 40. income 10 % sales. 40mil net inc. put PE 60 stock 60. doubt,-1
3166,INFI watch list move toward 42 line though volume far light today,1
3167,AMI take,1
3168,AMI take 820,1
3169,CBMX happen fast 3.80 3.98 couldnt get ot quick enough without miss back 3.73 may another run watching,1
3170,DDD possible move 38ish,1
3171,DF look bullish. ong beat 16.59. Stop loss 16.49 .,1
3172,long YHOO 21.42. daily setup look great pas,1
3173,AAP likely nice batch new product hatch,1
3174,EXH watch list line volume 13 % average full day,1
3175,FFCH watch list bit lien volume 13 % average full day,1
3176,JCP Time user pound balance sheet cash issue,-1
3177,"ANIK try head high , move 11.90ish po",1
3178,"Some good , strong follow early today BBY DNDN Others poise ( set ) move :",1
3179,"even breakout YHOO , high level since 2008. ( type home office )",1
3180,DDD pick half position,1
3181,NG NG_F Natural gas weekly supply lower point last yr. -12.1 % week last yr. XCO ECA,1
3182,PCN possible short gap close cant hold 685,-1
3183,"PCN cover 682.90ish , leave last piece gap close 685 stop",-1
3184,Picked SPY 151 put .25 each. Following ESD GS tell .,-1
3185,"PCN final tgt 680.30 , 684.30 stop",-1
3186,ticker actually stop AAP,1
3187,JCP Piper 16 target I think 's 6,-1
3188,WEN Ho hum new 52 week high CA SPY DIA,1
3189,user : come NKD oomph ( technical term ),1
3190,DNKN start move,1
3191,MAKO watch list move toward line 12.54 volume 54 % ave full day,1
3192,user catch breath. watch DNKN ?,1
3193,CMG creep 200 MA long term trend .,1
3194,SNTS approach 52wk high,1
3195,C perfect follow day ...,1
3196,MA - Been struggle vol. resistance year. Watching closing long position .,1
3197,PK new high,1
3198,PK peel 4.16,1
3199,ZB take,1
3200,BAC New High Of Day : ),1
3201,FCFS easy look last 4 Q 's income data :,1
3202,MTG may do,1
3203,user : Anyone know option strike einhorn AAP ? He must get crush news around 525,1
3204,DDD work 3d design software today. click layer part object 3d graphic 3d printer creates it. Amazing stuff .,1
3205,YHOO try break HOD,1
3206,HD Busted HOD,1
3207,AAP buyer seller less 1M share last 2 hour,1
3208,DN try long 3.11,1
3209,"long CSOD , anticipate breakout , like space",1
3210,"DN MTG GNW Window dressing , would surprise see reversal tomorrow. SPY DIA QQQ",-1
3211,If 're invested trading HF JCP. Step aside & let two elephant battle. You 'll collateral damage .,-1
3212,Bought ZNGA 3.47. iking break 200 SMA yesterday & online gambling legalization,1
3213,"AFFX strong , po",1
3214,"yup user : BAC JPM easoning nothing innuendo , speculation , well crap. Mayo ashamed",1
3215,AAP look channel hug 444 last 2 day outside 1 big pop drop,1
3216,"AAP > Told yesterday 's buy yet. When I say 's buy , I 'll back truck .",-1
3217,"JCP 1x2 ratio spread go May. Buying 30,000 16P 1.57 sell 60,000 12P .45 low OI. Opening position",-1
3218,"JCP think one roll towards EOD , one chance bankruptcy , cash balance low , avail. C line low",-1
3219,Bought 1/2 position SSYS 62.79 go earnings Monday,1
3220,"Somehow remind TGT , JCP # Ackman least buy call option JCP , still big trouble , fund redemption come imho",-1
3221,"# Groupon & # JCPenney take hit mkt today , 24 % & 18 % . GPN JCP",-1
3222,G beats. Our take investing gun : SWHC,1
3223,ISG someone get margin call move ... Craziness market towards close SPY DIA QQQ could break Mon. 's high,-1
3224,user : user : AAP 1.5 M trade close l - lot seller broad sell buyer = big drop look isrg,1
3225,wow ISG probe literally lol regulator,-1
3226,user : GS text book trendline break intraday -,-1
3227,"Having work Eric efkofsky , I would n't count out. The dude work magic tough situations. GPN",1
3228,OVTI 8 % AH,-1
3229,Seems like good time rehash post work Eric efkofsky ... GPN,1
3230,"GPN Mason get boot probably best news company since come public , n't solve problem biz tho ...",-1
3231,"Elephant hunt ISG , PCN , AMZN , A point figure review , high risk , define loss w opt",-1
3232,"China 's natural gas drive may cut oil demand tenth , euters : NG NG_F XCO CHK ECA SD COG KWK P SO",1
3233,ISG An update Feb 20th video review..if close 495 much low come soon,-1
3234,Market Wrap Video + Additions Watch ist include : AIZ CBMX CDX MAN MDSO NDAQ TWO,1
3235,HD nice entry 67 I look for. Not stock short. No position .,1
3236,user : Building position ZNGA. ooking add pullbacks. Ca n't ignore volume story,1
3237,AAP Apple show stong support area. However 400 next critical price .,1
3238,user hell yes : ) YHOO,1
3239,"If I get nice 1-2 day move SWY , I gon na go pig wild it. Traded 3 time already , big still waiting..",1
3240,SCCO double top ? 50 SMA turning .,-1
3241,"NFX Mar 205C ( Mar 8th expiry ) , TOS show fire bid ( 1.50 x 1.53 ) , sorry folk , BOT !",1
3242,"NVDA Nvidia Tegra 4 Benchmarked , Crushes Competition .",1
3243,user : GEVO begin new uptrend :,1
3244,Today 's game HF Icahn team maybe little bit GPN memory Andrew !,1
3245,TEK sleep giant one day soon booom target 2.5-+,1
3246,NFX get exclusive streaming right The Hunger Games,1
3247,CES watch move 3.50,1
3248,"SD ammo help fire Tom Ward , need imho ... unfortunately shareholder expense. NG SO",1
3249,INFI watch list gap line - vol 5 % ave full day - watching,1
3250,CES try stay 3.50 need followthrough pattern may fail,1
3251,AMTD look bounce 50sma,1
3252,SQNM try bounce need well volume,1
3253,"CES take , 3.45 stop",1
3254,CDX watch list line volume 15 % ave full day,1
3255,"GMC really like one continue hold well , volume day",1
3256,"Nice day kick Nasdaq boys. NFX , BBY , GMC green .",1
3257,AAP break support heavy volume - share insight VIDEO,-1
3258,"Notable S OPEN , general market heavy",1
3259,AAP Breaking important level .,-1
3260,CES long 3.50-3.52 target 3.58 -3.60,1
3261,"user ooks green , plus 3 % get buy 35.25 today DDD",1
3262,Get Elephant gun ... I 'm go hunt AAP I 'm shoot yet ... But I 'm close .,1
3263,BAC MarketMaket make lot Short Seller Today till March 7 IMO,1
3264,NSPH peel 2.19,1
3265,KEX make awesome move thru 7.00 7.09 make nice score A IN ! ! - make nice profit share sell buy back 6.95 le,1
3266,AAP Self-serving tweet AAP 's continuous slide w/TC CEO. Spending & D 's hyperdrive & 100+ talented people work w/Jony Ives .,1
3267,HHC sell 30m residential lot Summerlin Vegas 2012 ... . For Jan/Feb 2013 ? 31M,1
3268,NSPH try move gap,1
3269,AAP user More Fed this. New 1 yr low today Apple 431.88. Could 310.50 next ?,-1
3270,"Some math HHC sell 206 condo unit 29 hour Hawaii Dec. Avg 1100 sqft , avg 1,500 sqft/condo ( 1.65M /unit ) ( 25 % project )",1
3271,Adding short BWS portfolio. I think next year estimate high .,-1
3272,BAC Big Volume Today = Big Boy Involved = I 'm IN ! ! =,1
3273,BAC Today Weekly OPEX pin around 11.35-11.50 & next week go high approach March 7th StressTest IMO .,1
3274,AAP oversold,1
3275,Equity Alpha : APH look awesome break 71.25. Great Jan earnings good consolidation. Tgt 75,1
3276,NKD kiss 170 hello ... I golden God,1
3277,YHOO Bullish Breakout confirm Expanding Volume,1
3278,"VMC MACD , Slow STO turn oversold ... EMC buy w/ 89 mil float. J-O bottom .",1
3279,NSPH look like possible move 2.35 ... po,1
3280,user funny AAP bull,-1
3281,YEP nice ... may go along w/ OPEN .,1
3282,On way : I love AAP ! I love AAP ! I love AAP ! I On way : I HATE Apple ! I HATE Apple ! I HATE Apple ! # TradingWithoutAPlan,-1
3283,YHOO probably do couple month ... sideways reality .,-1
3284,GMC break out. Bullish MACD crossover .,1
3285,AAP New 1 yr low today Apple 431.28. Could 310.50 next ?,-1
3286,What JCP real estate worth no-one buying big box space today 's market ?,-1
3287,"Come fly , let ? fly , let ? fly away ! al",1
3288,VS Swing Trade Quick Pick : Vegas Sands ( VS ) |,-1
3289,AAP load Jan 2015 's 440 strike 62. 7 option price 100 share 2015 ?,1
3290,QCOM v QQQ = elative strength,1
3291,AFFY GMX GOOG NVA THD MACK 5 Stocks Poised Breakouts - My story via user,1
3292,"ooking short GDX production company , look H SA IAG ... Anyone short thesis name ? Wld greatly appreciate",-1
3293,nwinding Worlds Most Widely Held Position never pretty. STDY AAP move identify next Hedge Fund Hotel .,-1
3294,"user : user H IAG short list. SA I dont know > > TY ! look Cash flow H , burn abt 30mm/Q",-1
3295,VXY Another ong BPOP Snort ... 9 next week VXY new AT high index,1
3296,"AAP Smile Friday EOD : The ast 6 Times Tim Cook Has Talked , Apple 's Stock Has Dropped",-1
3297,AAP close 435 today ... . thats good ( great bear ),-1
3298,I wonder AFFY might go bankrupt. Or change management. I mean 85 % drop stock price lawsuit .,-1
3299,AAP Bearish MACD Crossover,-1
3300,AAP bad news keep coming. They say rain pours. Puts pay dividends. 420 damnit,-1
3301,Holding AAP Mar 8 420 put weekend. Every intraday rally get sell into. ooks like poop .,-1
3302,"Gap fill , doubt hold AAP NDX COMPQ SPX # Toaster # Apple",-1
3303,AAP hold current position weekend,-1
3304,# Ackman really go PI. Classic example MM firm. work year so. Momo favor. # yourWelcome,-1
3305,VS weekly. Sorry suckers. bearish bat resistance .,-1
3306,"Some profit take today , Mar 12.5C OI point high GDP. 26M float , 24 % short , love 13.85",1
3307,user : GEVO Thanks share ! ! Great article ! !,1
3308,Whisper expectation SWHC,1
3309,"Is n't AAP get unjustly punish much cash , good problem , ? I still love Iphone ! happily trap ecosys !",1
3310,"AAP Capitalizing big picture move , high time frame weekly MACD",-1
3311,PPG - Seems like pretty low risk/reward short opp. Stop volume resistance.1st tgt gap fill,-1
3312,It 's first time AFFY problem drug .,-1
3313,AMZN short idea,-1
3314,CAT short idea,-1
3315,CME long idea,1
3316,CSOD long idea,1
3317,WYNN short idea,-1
3318,SM break upper channel resistance line make fresh 52 week high high volume. ooking continuation .,1
3319,DECK Bullish Breakout Expanding Volume.A move towards 48 expect long 45.2 hold,1
3320,MYGN sell stop Friday 's low limit short near 26,-1
3321,eview Of Open Positions - Stocks - AEE AN ASGN GMC GOOG HTZ NKD PO SWI V,1
3322,"Stalking. ising channel FI. If pullback happen 25.8 , must buy 25.45 stop",1
3323,Stalking. XX watch break 8.23,1
3324,BSX Weekly : 10 & 200 meeting,1
3325,"SPY , IYT , FDX , PS A closer examination transport market best see 2 prev vid",-1
3326,"EV anything financial , 41.20",1
3327,"OVI volume return , buy get top downtrend line",1
3328,Tough loss ... MSG still look good # knicks,1
3329,BAC daily triple bottom ? ; ) Bullish unless loses support ( short ),1
3330,BAC 60 bullish harmonic,1
3331,BAC 60 min bullish harmonic w/Fibs,1
3332,user : user I go long MSFT week. I 'm still bearish MSFT 're bull market. I 'll close week,-1
3333,H great risk v reward stop Fib 2 4.50,1
3334,"ong Nike NKE , ange esources C , h/t Nike user",1
3335,"53 Short Ideas , lead miner , FCX NEM IAG CF PAAS , BID , & AAP eye 400. Many extend , trade able .",-1
3336,Chromebooks ... future ... goog aapl,1
3337,SHD When last time saw Kmart Sears full people ?,-1
3338,KO # AXP WFC IBM - Warren Buffett launch another giant hunting,1
3339,"Automatic cut start today , european crisis go bad bad SSYS DDD XONE go pop ! Anti austerity hype stock !",1
3340,"BYD horrible quarter , pretty much decline across board. Borgata expect , location saw decline rev & EBITDA",-1
3341,user : AAP .6 % premarket . Anyone know bottom ZEO ? stop I 'm buy !,1
3342,open momentum watchlist : KEX CHTP THD DCTH ZIOP ZNGA HES VMW XONE ACAD SPT,1
3343,AAP hmm. I 'm say word. Fan boys/girls keep hate .,-1
3344,"Get divi approval Fed ( likely ) , take user : Post last night Bank America BAC -",1
3345,"PPO : 2 ) GM estimate 20 % Y/Y unit growth volt ( 36K ) . great headline , PPO build capacity 60K+. bad margins. ( 2/4 )",-1
3346,"PPO : actual # volt & leaf tell different story mgmt's. 3 ) feb leaf sale M/M , 500 units. ( 3/4 )",-1
3347,DCTH strong start,1
3348,TA swing Friday : ) watchlist,1
3349,user : GOOG gon na take 2x AAP shortly split stock 10X accurate penis measurement,1
3350,Today 's Watchlist SHOT Stocks : MTG ; ITMN ; ANAC ; OWW ; DMND,-1
3351,CSOD Blue Sky Breakout today :,1
3352,user : AAP please tell I could explain wife I lose 51K best cie world Tx ~share figure,1
